,item,year,tonnes_exported,deforested_area_km2
3277,crude materials nes,1993,1660.0,
3278,crude materials nes,1994,4160.0,
3279,crude materials nes,1995,3755.0,
3280,crude materials nes,1996,6788.0,
3281,crude materials nes,1997,7187.0,
3282,crude materials nes,1998,3863.0,
3283,crude materials nes,1999,4470.0,
3284,crude materials nes,2000,6598.0,
3285,crude materials nes,2001,7684.0,
3286,crude materials nes,2002,4198.0,
3287,crude materials nes,2003,4382.0,
3288,crude materials nes,2004,1806.0,27772.0
3289,crude materials nes,2005,3259.0,19014.0
3290,crude materials nes,2006,7241.0,14286.0
3291,crude materials nes,2007,14207.0,11651.0
3292,crude materials nes,2008,17075.0,12911.0
3293,crude materials nes,2009,10223.0,7464.0
3294,crude materials nes,2010,8332.0,7000.0
3295,crude materials nes,2011,2367.0,6418.0
3296,crude materials nes,2012,4374.0,4571.0
3297,crude materials nes,2013,6174.0,5891.0
3298,crude materials nes,2014,4016.0,5012.0
3299,crude materials nes,2015,1548.0,6207.0
3300,crude materials nes,2016,876.0,7893.0
3301,crude materials nes,2017,667.0,6947.0
3302,crude materials nes,2018,593.0,7536.0
3303,crude materials nes,2019,655.0,10129.0
3304,cucumbers and gherkins,1961,0.0,
3305,cucumbers and gherkins,1962,0.0,
3306,cucumbers and gherkins,1963,0.0,
3307,cucumbers and gherkins,1964,0.0,
3308,cucumbers and gherkins,1965,0.0,
3309,cucumbers and gherkins,1966,0.0,
3310,cucumbers and gherkins,1967,0.0,
3311,cucumbers and gherkins,1968,0.0,
3312,cucumbers and gherkins,1969,0.0,
3313,cucumbers and gherkins,1970,0.0,
3314,cucumbers and gherkins,1971,0.0,
3315,cucumbers and gherkins,1972,0.0,
3316,cucumbers and gherkins,1973,0.0,
3317,cucumbers and gherkins,1974,0.0,
3318,cucumbers and gherkins,1975,0.0,
3319,cucumbers and gherkins,1976,0.0,
3320,cucumbers and gherkins,1977,0.0,
3321,cucumbers and gherkins,1978,0.0,
3322,cucumbers and gherkins,1979,0.0,
3323,cucumbers and gherkins,1980,0.0,
3324,cucumbers and gherkins,1981,0.0,
3325,cucumbers and gherkins,1982,0.0,
3326,cucumbers and gherkins,1983,0.0,
3327,cucumbers and gherkins,1984,0.0,
3328,cucumbers and gherkins,1985,0.0,
3329,cucumbers and gherkins,1986,0.0,
3330,cucumbers and gherkins,1987,0.0,
3331,cucumbers and gherkins,1988,0.0,
3332,cucumbers and gherkins,1989,0.0,
3333,cucumbers and gherkins,1990,0.0,
3334,cucumbers and gherkins,1991,0.0,
3335,cucumbers and gherkins,1992,141.0,
3336,cucumbers and gherkins,1993,248.0,
3337,cucumbers and gherkins,1994,10.0,
3338,cucumbers and gherkins,1995,51.0,
3339,cucumbers and gherkins,1996,368.0,
3340,cucumbers and gherkins,1997,5.0,
3341,cucumbers and gherkins,1998,31.0,
3342,cucumbers and gherkins,1999,630.0,
3343,cucumbers and gherkins,2000,341.0,
3344,cucumbers and gherkins,2001,247.0,
3345,cucumbers and gherkins,2002,51.0,
3346,cucumbers and gherkins,2003,65.0,
3347,cucumbers and gherkins,2004,0.0,27772.0
3348,cucumbers and gherkins,2005,0.0,19014.0
3349,cucumbers and gherkins,2006,0.0,14286.0
3350,cucumbers and gherkins,2007,0.0,11651.0
3351,cucumbers and gherkins,2008,0.0,12911.0
3352,cucumbers and gherkins,2009,0.0,7464.0
3353,cucumbers and gherkins,2010,1.0,7000.0
3354,cucumbers and gherkins,2011,0.0,6418.0
3355,cucumbers and gherkins,2012,0.0,4571.0
3356,cucumbers and gherkins,2013,0.0,5891.0
3357,cucumbers and gherkins,2014,2.0,5012.0
3358,cucumbers and gherkins,2015,1.0,6207.0
3359,cucumbers and gherkins,2016,0.0,7893.0
3360,cucumbers and gherkins,2017,1.0,6947.0
3361,cucumbers and gherkins,2018,35.0,7536.0
3362,cucumbers and gherkins,2019,151.0,10129.0
3363,currants,1961,0.0,
3364,currants,1962,0.0,
3365,currants,1963,0.0,
3366,currants,1964,0.0,
3367,currants,1965,0.0,
3368,currants,1966,0.0,
3369,currants,1967,0.0,
3370,currants,1968,0.0,
3371,currants,1969,0.0,
3372,currants,1970,0.0,
3373,currants,1971,0.0,
3374,currants,1972,0.0,
3375,currants,1973,0.0,
3376,currants,1974,0.0,
3377,currants,1975,0.0,
3378,currants,1976,0.0,
3379,currants,1977,0.0,
3380,currants,1978,0.0,
3381,currants,1979,0.0,
3382,currants,1980,0.0,
3383,currants,1981,0.0,
3384,currants,1982,0.0,
3385,currants,1983,0.0,
3386,currants,1984,0.0,
3387,currants,1985,0.0,
3388,currants,1986,0.0,
3389,currants,1987,0.0,
3390,currants,1988,0.0,
3391,currants,1989,0.0,
3392,currants,1990,0.0,
3393,currants,1991,0.0,
3394,currants,1992,0.0,
3395,currants,1993,0.0,
3396,currants,1994,0.0,
3397,currants,1995,0.0,
3398,currants,1996,0.0,
3399,currants,1997,0.0,
3400,currants,1998,0.0,
3401,currants,1999,0.0,
3402,currants,2000,0.0,
3403,currants,2001,0.0,
3404,currants,2002,0.0,
3405,currants,2003,0.0,
3406,currants,2004,0.0,27772.0
3407,currants,2005,0.0,19014.0
3408,currants,2006,0.0,14286.0
3409,currants,2007,0.0,11651.0
3410,currants,2008,0.0,12911.0
3411,currants,2009,0.0,7464.0
3412,currants,2010,0.0,7000.0
3413,currants,2011,0.0,6418.0
3414,currants,2012,0.0,4571.0
3415,currants,2013,0.0,5891.0
3416,currants,2014,0.0,5012.0
3417,currants,2015,0.0,6207.0
3418,currants,2016,0.0,7893.0
3419,currants,2017,0.0,6947.0
3420,currants,2018,0.0,7536.0
3421,currants,2019,0.0,10129.0
3422,dairy products,1961,0.0,
3423,dairy products,1962,0.0,
3424,dairy products,1963,1.0,
3425,dairy products,1964,4.0,
3426,dairy products,1965,0.0,
3427,dairy products,1966,1.0,
3428,dairy products,1967,24.0,
3429,dairy products,1968,431.0,
3430,dairy products,1969,18.0,
3431,dairy products,1970,363.0,
3432,dairy products,1971,131.0,
3433,dairy products,1972,3648.0,
3434,dairy products,1973,826.0,
3435,dairy products,1974,369.0,
3436,dairy products,1975,44.0,
3437,dairy products,1976,542.0,
3438,dairy products,1977,10.0,
3439,dairy products,1978,6118.0,
3440,dairy products,1979,822.0,
3441,dairy products,1980,2385.0,
3442,dairy products,1981,5139.0,
3443,dairy products,1982,535.0,
3444,dairy products,1983,3335.0,
3445,dairy products,1984,864.0,
3446,dairy products,1985,596.0,
3447,dairy products,1986,215.0,
3448,dairy products,1987,643.0,
3449,dairy products,1988,3430.0,
3450,dairy products,1989,1991.0,
3451,dairy products,1990,163.0,
3452,dairy products,1991,868.0,
3453,dairy products,1992,3695.0,
3454,dairy products,1993,14196.0,
3455,dairy products,1994,1338.0,
3456,dairy products,1995,2408.0,
3457,dairy products,1996,6786.0,
3458,dairy products,1997,4304.0,
3459,dairy products,1998,3000.0,
3460,dairy products,1999,4399.0,
3461,dairy products,2000,8932.0,
3462,dairy products,2001,19372.0,
3463,dairy products,2002,40117.0,
3464,dairy products,2003,44444.0,
3465,dairy products,2004,68242.0,27772.0
3466,dairy products,2005,78367.0,19014.0
3467,dairy products,2006,89050.0,14286.0
3468,dairy products,2007,96579.0,11651.0
3469,dairy products,2008,142348.0,12911.0
3470,dairy products,2009,64420.0,7464.0
3471,dairy products,2010,53217.0,7000.0
3472,dairy products,2011,37551.0,6418.0
3473,dairy products,2012,38806.0,4571.0
3474,dairy products,2013,38406.0,5891.0
3475,dairy products,2014,83666.0,5012.0
3476,dairy products,2015,73609.0,6207.0
3477,dairy products,2016,51649.0,7893.0
3478,dairy products,2017,36043.0,6947.0
3479,dairy products,2018,22241.0,7536.0
3480,dairy products,2019,23780.0,10129.0
3481,dates,1961,0.0,
3482,dates,1962,0.0,
3483,dates,1963,0.0,
3484,dates,1964,0.0,
3485,dates,1965,0.0,
3486,dates,1966,0.0,
3487,dates,1967,0.0,
3488,dates,1968,0.0,
3489,dates,1969,0.0,
3490,dates,1970,0.0,
3491,dates,1971,0.0,
3492,dates,1972,0.0,
3493,dates,1973,0.0,
3494,dates,1974,0.0,
3495,dates,1975,0.0,
3496,dates,1976,0.0,
3497,dates,1977,0.0,
3498,dates,1978,0.0,
3499,dates,1979,0.0,
3500,dates,1980,0.0,
3501,dates,1981,0.0,
3502,dates,1982,0.0,
3503,dates,1983,140.0,
3504,dates,1984,66.0,
3505,dates,1985,0.0,
3506,dates,1986,1.0,
3507,dates,1987,0.0,
3508,dates,1988,0.0,
3509,dates,1989,14.0,
3510,dates,1990,0.0,
3511,dates,1991,15.0,
3512,dates,1992,11.0,
3513,dates,1993,3.0,
3514,dates,1994,0.0,
3515,dates,1995,0.0,
3516,dates,1996,0.0,
3517,dates,1997,0.0,
3518,dates,1998,0.0,
3519,dates,1999,0.0,
3520,dates,2000,0.0,
3521,dates,2001,0.0,
3522,dates,2002,0.0,
3523,dates,2003,0.0,
3524,dates,2004,1.0,27772.0
3525,dates,2005,0.0,19014.0
3526,dates,2006,0.0,14286.0
3527,dates,2007,3.0,11651.0
3528,dates,2008,0.0,12911.0
3529,dates,2009,0.0,7464.0
3530,dates,2010,0.0,7000.0
3531,dates,2011,0.0,6418.0
3532,dates,2012,0.0,4571.0
3533,dates,2013,0.0,5891.0
3534,dates,2014,0.0,5012.0
3535,dates,2015,0.0,6207.0
3536,dates,2016,0.0,7893.0
3537,dates,2017,0.0,6947.0
3538,dates,2018,4.0,7536.0
3539,dates,2019,30.0,10129.0
3540,"dregs from brewing, distillation",1961,0.0,
3541,"dregs from brewing, distillation",1962,0.0,
3542,"dregs from brewing, distillation",1963,0.0,
3543,"dregs from brewing, distillation",1964,0.0,
3544,"dregs from brewing, distillation",1965,0.0,
3545,"dregs from brewing, distillation",1966,0.0,
3546,"dregs from brewing, distillation",1967,0.0,
3547,"dregs from brewing, distillation",1968,0.0,
3548,"dregs from brewing, distillation",1969,0.0,
3549,"dregs from brewing, distillation",1970,0.0,
3550,"dregs from brewing, distillation",1971,0.0,
3551,"dregs from brewing, distillation",1972,0.0,
3552,"dregs from brewing, distillation",1973,0.0,
3553,"dregs from brewing, distillation",1974,0.0,
3554,"dregs from brewing, distillation",1975,0.0,
3555,"dregs from brewing, distillation",1976,0.0,
3556,"dregs from brewing, distillation",1977,0.0,
3557,"dregs from brewing, distillation",1978,0.0,
3558,"dregs from brewing, distillation",1979,0.0,
3559,"dregs from brewing, distillation",1980,0.0,
3560,"dregs from brewing, distillation",1981,0.0,
3561,"dregs from brewing, distillation",1982,0.0,
3562,"dregs from brewing, distillation",1983,0.0,
3563,"dregs from brewing, distillation",1984,0.0,
3564,"dregs from brewing, distillation",1985,0.0,
3565,"dregs from brewing, distillation",1986,0.0,
3566,"dregs from brewing, distillation",1987,0.0,
3567,"dregs from brewing, distillation",1988,0.0,
3568,"dregs from brewing, distillation",1989,0.0,
3569,"dregs from brewing, distillation",1990,0.0,
3570,"dregs from brewing, distillation",1991,0.0,
3571,"dregs from brewing, distillation",1992,0.0,
3572,"dregs from brewing, distillation",1993,0.0,
3573,"dregs from brewing, distillation",1994,0.0,
3574,"dregs from brewing, distillation",1995,353.0,
3575,"dregs from brewing, distillation",1996,0.0,
3576,"dregs from brewing, distillation",1997,0.0,
3577,"dregs from brewing, distillation",1998,0.0,
3578,"dregs from brewing, distillation",1999,33.0,
3579,"dregs from brewing, distillation",2000,0.0,
3580,"dregs from brewing, distillation",2001,0.0,
3581,"dregs from brewing, distillation",2002,0.0,
3582,"dregs from brewing, distillation",2003,0.0,
3583,"dregs from brewing, distillation",2004,0.0,27772.0
3584,"dregs from brewing, distillation",2005,0.0,19014.0
3585,"dregs from brewing, distillation",2006,0.0,14286.0
3586,"dregs from brewing, distillation",2007,0.0,11651.0
3587,"dregs from brewing, distillation",2008,0.0,12911.0
3588,"dregs from brewing, distillation",2009,0.0,7464.0
3589,"dregs from brewing, distillation",2010,0.0,7000.0
3590,"dregs from brewing, distillation",2011,73.0,6418.0
3591,"dregs from brewing, distillation",2012,0.0,4571.0
3592,"dregs from brewing, distillation",2013,0.0,5891.0
3593,"dregs from brewing, distillation",2014,0.0,5012.0
3594,"dregs from brewing, distillation",2015,0.0,6207.0
3595,"dregs from brewing, distillation",2016,0.0,7893.0
3596,"dregs from brewing, distillation",2017,0.0,6947.0
3597,"dregs from brewing, distillation",2018,0.0,7536.0
3598,"dregs from brewing, distillation",2019,0.0,10129.0
3599,egg,1961,64.0,
3600,egg,1962,10.0,
3601,egg,1963,6.0,
3602,egg,1964,516.0,
3603,egg,1965,448.0,
3604,egg,1966,0.0,
3605,egg,1967,0.0,
3606,egg,1968,0.0,
3607,egg,1969,14.0,
3608,egg,1970,32.0,
3609,egg,1971,18.0,
3610,egg,1972,22.0,
3611,egg,1973,230.0,
3612,egg,1974,282.0,
3613,egg,1975,44.0,
3614,egg,1976,306.0,
3615,egg,1977,78.0,
3616,egg,1978,262.0,
3617,egg,1979,594.0,
3618,egg,1980,18344.0,
3619,egg,1981,24436.0,
3620,egg,1982,9332.0,
3621,egg,1983,982.0,
3622,egg,1984,2532.0,
3623,egg,1985,2168.0,
3624,egg,1986,4522.0,
3625,egg,1987,3618.0,
3626,egg,1988,2272.0,
3627,egg,1989,4362.0,
3628,egg,1990,3562.0,
3629,egg,1991,6388.0,
3630,egg,1992,6776.0,
3631,egg,1993,5368.0,
3632,egg,1994,4142.0,
3633,egg,1995,3868.0,
3634,egg,1996,5482.0,
3635,egg,1997,8568.0,
3636,egg,1998,11982.0,
3637,egg,1999,5236.0,
3638,egg,2000,11472.0,
3639,egg,2001,14162.0,
3640,egg,2002,10760.0,
3641,egg,2003,10356.0,
3642,egg,2004,21382.0,27772.0
3643,egg,2005,39406.0,19014.0
3644,egg,2006,38194.0,14286.0
3645,egg,2007,53088.0,11651.0
3646,egg,2008,90488.0,12911.0
3647,egg,2009,93068.0,7464.0
3648,egg,2010,82052.0,7000.0
3649,egg,2011,60408.0,6418.0
3650,egg,2012,73090.0,4571.0
3651,egg,2013,39224.0,5891.0
3652,egg,2014,47878.0,5012.0
3653,egg,2015,57298.0,6207.0
3654,egg,2016,39462.0,7893.0
3655,egg,2017,33748.0,6947.0
3656,egg,2018,51676.0,7536.0
3657,egg,2019,42362.0,10129.0
3658,eggplants (aubergines),1961,0.0,
3659,eggplants (aubergines),1962,0.0,
3660,eggplants (aubergines),1963,0.0,
3661,eggplants (aubergines),1964,0.0,
3662,eggplants (aubergines),1965,0.0,
3663,eggplants (aubergines),1966,0.0,
3664,eggplants (aubergines),1967,0.0,
3665,eggplants (aubergines),1968,0.0,
3666,eggplants (aubergines),1969,0.0,
3667,eggplants (aubergines),1970,0.0,
3668,eggplants (aubergines),1971,0.0,
3669,eggplants (aubergines),1972,0.0,
3670,eggplants (aubergines),1973,0.0,
3671,eggplants (aubergines),1974,0.0,
3672,eggplants (aubergines),1975,15.0,
3673,eggplants (aubergines),1976,22.0,
3674,eggplants (aubergines),1977,0.0,
3675,eggplants (aubergines),1978,60.0,
3676,eggplants (aubergines),1979,0.0,
3677,eggplants (aubergines),1980,1140.0,
3678,eggplants (aubergines),1981,274.0,
3679,eggplants (aubergines),1982,84.0,
3680,eggplants (aubergines),1983,112.0,
3681,eggplants (aubergines),1984,62.0,
3682,eggplants (aubergines),1985,16.0,
3683,eggplants (aubergines),1986,4.0,
3684,eggplants (aubergines),1987,16.0,
3685,eggplants (aubergines),1988,72.0,
3686,eggplants (aubergines),1989,1.0,
3687,eggplants (aubergines),1990,12.0,
3688,eggplants (aubergines),1991,202.0,
3689,eggplants (aubergines),1992,1038.0,
3690,eggplants (aubergines),1993,1361.0,
3691,eggplants (aubergines),1994,100.0,
3692,eggplants (aubergines),1995,251.0,
3693,eggplants (aubergines),1996,1034.0,
3694,eggplants (aubergines),1997,115.0,
3695,eggplants (aubergines),1998,381.0,
3696,eggplants (aubergines),1999,2036.0,
3697,eggplants (aubergines),2000,1778.0,
3698,eggplants (aubergines),2001,682.0,
3699,eggplants (aubergines),2002,93.0,
3700,eggplants (aubergines),2003,21.0,
3701,eggplants (aubergines),2004,0.0,27772.0
3702,eggplants (aubergines),2005,0.0,19014.0
3703,eggplants (aubergines),2006,0.0,14286.0
3704,eggplants (aubergines),2007,104.0,11651.0
3705,eggplants (aubergines),2008,0.0,12911.0
3706,eggplants (aubergines),2009,2.0,7464.0
3707,eggplants (aubergines),2010,148.0,7000.0
3708,eggplants (aubergines),2011,0.0,6418.0
3709,eggplants (aubergines),2012,0.0,4571.0
3710,eggplants (aubergines),2013,0.0,5891.0
3711,eggplants (aubergines),2014,0.0,5012.0
3712,eggplants (aubergines),2015,0.0,6207.0
3713,eggplants (aubergines),2016,19.0,7893.0
3714,eggplants (aubergines),2017,0.0,6947.0
3715,eggplants (aubergines),2018,30.0,7536.0
3716,eggplants (aubergines),2019,231.0,10129.0
3717,"fat nes, prepared",1961,0.0,
3718,"fat nes, prepared",1962,0.0,
3719,"fat nes, prepared",1963,0.0,
3720,"fat nes, prepared",1964,0.0,
3721,"fat nes, prepared",1965,0.0,
3722,"fat nes, prepared",1966,0.0,
3723,"fat nes, prepared",1967,0.0,
3724,"fat nes, prepared",1968,0.0,
3725,"fat nes, prepared",1969,0.0,
3726,"fat nes, prepared",1970,0.0,
3727,"fat nes, prepared",1971,0.0,
3728,"fat nes, prepared",1972,0.0,
3729,"fat nes, prepared",1973,0.0,
3730,"fat nes, prepared",1974,0.0,
3731,"fat nes, prepared",1975,0.0,
3732,"fat nes, prepared",1976,4.0,
3733,"fat nes, prepared",1977,0.0,
3734,"fat nes, prepared",1978,0.0,
3735,"fat nes, prepared",1979,0.0,
3736,"fat nes, prepared",1980,3.0,
3737,"fat nes, prepared",1981,6.0,
3738,"fat nes, prepared",1982,6.0,
3739,"fat nes, prepared",1983,5.0,
3740,"fat nes, prepared",1984,3.0,
3741,"fat nes, prepared",1985,67.0,
3742,"fat nes, prepared",1986,77.0,
3743,"fat nes, prepared",1987,50.0,
3744,"fat nes, prepared",1988,39.0,
3745,"fat nes, prepared",1989,104.0,
3746,"fat nes, prepared",1990,1.0,
3747,"fat nes, prepared",1991,1.0,
3748,"fat nes, prepared",1992,9.0,
3749,"fat nes, prepared",1993,135.0,
3750,"fat nes, prepared",1994,298.0,
3751,"fat nes, prepared",1995,397.0,
3752,"fat nes, prepared",1996,586.0,
3753,"fat nes, prepared",1997,1029.0,
3754,"fat nes, prepared",1998,875.0,
3755,"fat nes, prepared",1999,1836.0,
3756,"fat nes, prepared",2000,4634.0,
3757,"fat nes, prepared",2001,3078.0,
3758,"fat nes, prepared",2002,1414.0,
3759,"fat nes, prepared",2003,1800.0,
3760,"fat nes, prepared",2004,1710.0,27772.0
3761,"fat nes, prepared",2005,2229.0,19014.0
3762,"fat nes, prepared",2006,2059.0,14286.0
3763,"fat nes, prepared",2007,1272.0,11651.0
3764,"fat nes, prepared",2008,918.0,12911.0
3765,"fat nes, prepared",2009,380.0,7464.0
3766,"fat nes, prepared",2010,690.0,7000.0
3767,"fat nes, prepared",2011,979.0,6418.0
3768,"fat nes, prepared",2012,833.0,4571.0
3769,"fat nes, prepared",2013,946.0,5891.0
3770,"fat nes, prepared",2014,2347.0,5012.0
3771,"fat nes, prepared",2015,2770.0,6207.0
3772,"fat nes, prepared",2016,4030.0,7893.0
3773,"fat nes, prepared",2017,2923.0,6947.0
3774,"fat nes, prepared",2018,3679.0,7536.0
3775,"fat nes, prepared",2019,3579.0,10129.0
3776,"fat, liver prepared (foie gras)",1961,0.0,
3777,"fat, liver prepared (foie gras)",1962,0.0,
3778,"fat, liver prepared (foie gras)",1963,0.0,
3779,"fat, liver prepared (foie gras)",1964,0.0,
3780,"fat, liver prepared (foie gras)",1965,0.0,
3781,"fat, liver prepared (foie gras)",1966,0.0,
3782,"fat, liver prepared (foie gras)",1967,0.0,
3783,"fat, liver prepared (foie gras)",1968,0.0,
3784,"fat, liver prepared (foie gras)",1969,0.0,
3785,"fat, liver prepared (foie gras)",1970,0.0,
3786,"fat, liver prepared (foie gras)",1971,0.0,
3787,"fat, liver prepared (foie gras)",1972,0.0,
3788,"fat, liver prepared (foie gras)",1973,0.0,
3789,"fat, liver prepared (foie gras)",1974,0.0,
3790,"fat, liver prepared (foie gras)",1975,0.0,
3791,"fat, liver prepared (foie gras)",1976,0.0,
3792,"fat, liver prepared (foie gras)",1977,0.0,
3793,"fat, liver prepared (foie gras)",1978,0.0,
3794,"fat, liver prepared (foie gras)",1979,0.0,
3795,"fat, liver prepared (foie gras)",1980,0.0,
3796,"fat, liver prepared (foie gras)",1981,0.0,
3797,"fat, liver prepared (foie gras)",1982,0.0,
3798,"fat, liver prepared (foie gras)",1983,4.0,
3799,"fat, liver prepared (foie gras)",1984,0.0,
3800,"fat, liver prepared (foie gras)",1985,1.0,
3801,"fat, liver prepared (foie gras)",1986,1.0,
3802,"fat, liver prepared (foie gras)",1987,0.0,
3803,"fat, liver prepared (foie gras)",1988,5.0,
3804,"fat, liver prepared (foie gras)",1989,0.0,
3805,"fat, liver prepared (foie gras)",1990,0.0,
3806,"fat, liver prepared (foie gras)",1991,0.0,
3807,"fat, liver prepared (foie gras)",1992,0.0,
3808,"fat, liver prepared (foie gras)",1993,0.0,
3809,"fat, liver prepared (foie gras)",1994,0.0,
3810,"fat, liver prepared (foie gras)",1995,0.0,
3811,"fat, liver prepared (foie gras)",1996,0.0,
3812,"fat, liver prepared (foie gras)",1997,0.0,
3813,"fat, liver prepared (foie gras)",1998,0.0,
3814,"fat, liver prepared (foie gras)",1999,0.0,
3815,"fat, liver prepared (foie gras)",2000,0.0,
3816,"fat, liver prepared (foie gras)",2001,0.0,
3817,"fat, liver prepared (foie gras)",2002,0.0,
3818,"fat, liver prepared (foie gras)",2003,0.0,
3819,"fat, liver prepared (foie gras)",2004,0.0,27772.0
3820,"fat, liver prepared (foie gras)",2005,0.0,19014.0
3821,"fat, liver prepared (foie gras)",2006,0.0,14286.0
3822,"fat, liver prepared (foie gras)",2007,0.0,11651.0
3823,"fat, liver prepared (foie gras)",2008,0.0,12911.0
3824,"fat, liver prepared (foie gras)",2009,0.0,7464.0
3825,"fat, liver prepared (foie gras)",2010,0.0,7000.0
3826,"fat, liver prepared (foie gras)",2011,0.0,6418.0
3827,"fat, liver prepared (foie gras)",2012,0.0,4571.0
3828,"fat, liver prepared (foie gras)",2013,0.0,5891.0
3829,"fat, liver prepared (foie gras)",2014,0.0,5012.0
3830,"fat, liver prepared (foie gras)",2015,0.0,6207.0
3831,"fat, liver prepared (foie gras)",2016,0.0,7893.0
3832,"fat, liver prepared (foie gras)",2017,0.0,6947.0
3833,"fat, liver prepared (foie gras)",2018,0.0,7536.0
3834,"fat, liver prepared (foie gras)",2019,0.0,10129.0
3835,fatty acids,1961,0.0,
3836,fatty acids,1962,0.0,
3837,fatty acids,1963,0.0,
3838,fatty acids,1964,0.0,
3839,fatty acids,1965,0.0,
3840,fatty acids,1966,0.0,
3841,fatty acids,1967,0.0,
3842,fatty acids,1968,0.0,
3843,fatty acids,1969,3.0,
3844,fatty acids,1970,20.0,
3845,fatty acids,1971,19.0,
3846,fatty acids,1972,55.0,
3847,fatty acids,1973,100.0,
3848,fatty acids,1974,862.0,
3849,fatty acids,1975,294.0,
3850,fatty acids,1976,108.0,
3851,fatty acids,1977,80.0,
3852,fatty acids,1978,173.0,
3853,fatty acids,1979,145.0,
3854,fatty acids,1980,827.0,
3855,fatty acids,1981,2652.0,
3856,fatty acids,1982,1973.0,
3857,fatty acids,1983,1307.0,
3858,fatty acids,1984,2981.0,
3859,fatty acids,1985,1802.0,
3860,fatty acids,1986,2603.0,
3861,fatty acids,1987,1299.0,
3862,fatty acids,1988,2781.0,
3863,fatty acids,1989,9906.0,
3864,fatty acids,1990,2983.0,
3865,fatty acids,1991,1926.0,
3866,fatty acids,1992,681.0,
3867,fatty acids,1993,1306.0,
3868,fatty acids,1994,3510.0,
3869,fatty acids,1995,12324.0,
3870,fatty acids,1996,17802.0,
3871,fatty acids,1997,17743.0,
3872,fatty acids,1998,15900.0,
3873,fatty acids,1999,10003.0,
3874,fatty acids,2000,9606.0,
3875,fatty acids,2001,10848.0,
3876,fatty acids,2002,16598.0,
3877,fatty acids,2003,15295.0,
3878,fatty acids,2004,28724.0,27772.0
3879,fatty acids,2005,22374.0,19014.0
3880,fatty acids,2006,33275.0,14286.0
