,label,n,value,type,year
4999,ginger,,6002.0,deforestation,2004
5000,ginger,,9106.0,deforestation,2005
5001,ginger,,7070.0,deforestation,2006
5002,ginger,,7290.0,deforestation,2007
5003,ginger,,3865.0,deforestation,2008
5004,ginger,,3952.0,deforestation,2009
5005,ginger,,6212.0,deforestation,2010
5006,ginger,,6668.0,deforestation,2011
5007,ginger,,4480.0,deforestation,2012
5008,ginger,,5220.0,deforestation,2013
5009,ginger,,3692.0,deforestation,2014
5010,ginger,,7588.0,deforestation,2015
5011,ginger,,8847.0,deforestation,2016
5012,ginger,,5639.0,deforestation,2017
5013,ginger,,15326.0,deforestation,2018
5014,ginger,,22095.0,deforestation,2019
5058,glucose and dextrose,,9387.0,deforestation,2004
5059,glucose and dextrose,,10007.0,deforestation,2005
5060,glucose and dextrose,,6390.0,deforestation,2006
5061,glucose and dextrose,,4569.0,deforestation,2007
5062,glucose and dextrose,,3869.0,deforestation,2008
5063,glucose and dextrose,,4585.0,deforestation,2009
5064,glucose and dextrose,,3351.0,deforestation,2010
5065,glucose and dextrose,,4533.0,deforestation,2011
5066,glucose and dextrose,,2936.0,deforestation,2012
5067,glucose and dextrose,,4156.0,deforestation,2013
5068,glucose and dextrose,,5134.0,deforestation,2014
5069,glucose and dextrose,,8128.0,deforestation,2015
5070,glucose and dextrose,,9188.0,deforestation,2016
5071,glucose and dextrose,,12963.0,deforestation,2017
5072,glucose and dextrose,,15445.0,deforestation,2018
5073,glucose and dextrose,,21255.0,deforestation,2019
5117,grape,,36481.0,deforestation,2004
5118,grape,,58924.0,deforestation,2005
5119,grape,,67749.0,deforestation,2006
5120,grape,,85703.0,deforestation,2007
5121,grape,,88790.0,deforestation,2008
5122,grape,,60420.0,deforestation,2009
5123,grape,,63896.0,deforestation,2010
5124,grape,,63843.0,deforestation,2011
5125,grape,,54489.0,deforestation,2012
5126,grape,,47393.0,deforestation,2013
5127,grape,,33301.0,deforestation,2014
5128,grape,,36995.0,deforestation,2015
5129,grape,,33622.0,deforestation,2016
5130,grape,,46766.0,deforestation,2017
5131,grape,,41116.0,deforestation,2018
5132,grape,,47477.0,deforestation,2019
5176,grapefruit,,287.0,deforestation,2004
5177,grapefruit,,372.0,deforestation,2005
5178,grapefruit,,321.0,deforestation,2006
5179,grapefruit,,196.0,deforestation,2007
5180,grapefruit,,0.0,deforestation,2008
5181,grapefruit,,591.0,deforestation,2009
5182,grapefruit,,370.0,deforestation,2010
5183,grapefruit,,258.0,deforestation,2011
5184,grapefruit,,286.0,deforestation,2012
5185,grapefruit,,3.0,deforestation,2013
5186,grapefruit,,0.0,deforestation,2014
5187,grapefruit,,0.0,deforestation,2015
5188,grapefruit,,0.0,deforestation,2016
5189,grapefruit,,0.0,deforestation,2017
5190,grapefruit,,20.0,deforestation,2018
5191,grapefruit,,10.0,deforestation,2019
5235,groundnuts,,37706.0,deforestation,2004
5236,groundnuts,,58699.0,deforestation,2005
5237,groundnuts,,51220.0,deforestation,2006
5238,groundnuts,,34242.0,deforestation,2007
5239,groundnuts,,46225.0,deforestation,2008
5240,groundnuts,,54934.0,deforestation,2009
5241,groundnuts,,53556.0,deforestation,2010
5242,groundnuts,,55162.0,deforestation,2011
5243,groundnuts,,66169.0,deforestation,2012
5244,groundnuts,,85586.0,deforestation,2013
5245,groundnuts,,69717.0,deforestation,2014
5246,groundnuts,,106573.0,deforestation,2015
5247,groundnuts,,122826.0,deforestation,2016
5248,groundnuts,,166532.0,deforestation,2017
5249,groundnuts,,223114.0,deforestation,2018
5250,groundnuts,,205234.0,deforestation,2019
5294,"hair, fine",,0.0,deforestation,2004
5295,"hair, fine",,0.0,deforestation,2005
5296,"hair, fine",,0.0,deforestation,2006
5297,"hair, fine",,0.0,deforestation,2007
5298,"hair, fine",,0.0,deforestation,2008
5299,"hair, fine",,0.0,deforestation,2009
5300,"hair, fine",,0.0,deforestation,2010
5301,"hair, fine",,0.0,deforestation,2011
5302,"hair, fine",,0.0,deforestation,2012
5303,"hair, fine",,0.0,deforestation,2013
5304,"hair, fine",,0.0,deforestation,2014
5305,"hair, fine",,0.0,deforestation,2015
5306,"hair, fine",,0.0,deforestation,2016
5307,"hair, fine",,0.0,deforestation,2017
5308,"hair, fine",,0.0,deforestation,2018
5309,"hair, fine",,0.0,deforestation,2019
5353,"hair, goat, coarse",,0.0,deforestation,2004
5354,"hair, goat, coarse",,0.0,deforestation,2005
5355,"hair, goat, coarse",,0.0,deforestation,2006
5356,"hair, goat, coarse",,0.0,deforestation,2007
5357,"hair, goat, coarse",,0.0,deforestation,2008
5358,"hair, goat, coarse",,0.0,deforestation,2009
5359,"hair, goat, coarse",,0.0,deforestation,2010
5360,"hair, goat, coarse",,0.0,deforestation,2011
5361,"hair, goat, coarse",,0.0,deforestation,2012
5362,"hair, goat, coarse",,0.0,deforestation,2013
5363,"hair, goat, coarse",,0.0,deforestation,2014
5364,"hair, goat, coarse",,0.0,deforestation,2015
5365,"hair, goat, coarse",,0.0,deforestation,2016
5366,"hair, goat, coarse",,0.0,deforestation,2017
5367,"hair, goat, coarse",,0.0,deforestation,2018
5368,"hair, goat, coarse",,0.0,deforestation,2019
5412,hazelnuts,,21.0,deforestation,2004
5413,hazelnuts,,49.0,deforestation,2005
5414,hazelnuts,,0.0,deforestation,2006
5415,hazelnuts,,0.0,deforestation,2007
5416,hazelnuts,,24.0,deforestation,2008
5417,hazelnuts,,0.0,deforestation,2009
5418,hazelnuts,,0.0,deforestation,2010
5419,hazelnuts,,0.0,deforestation,2011
5420,hazelnuts,,0.0,deforestation,2012
5421,hazelnuts,,0.0,deforestation,2013
5422,hazelnuts,,0.0,deforestation,2014
5423,hazelnuts,,0.0,deforestation,2015
5424,hazelnuts,,15.0,deforestation,2016
5425,hazelnuts,,0.0,deforestation,2017
5426,hazelnuts,,0.0,deforestation,2018
5427,hazelnuts,,2.0,deforestation,2019
5471,hides and skins,,5617.0,deforestation,2004
5472,hides and skins,,10045.0,deforestation,2005
5473,hides and skins,,12443.0,deforestation,2006
5474,hides and skins,,15467.0,deforestation,2007
5475,hides and skins,,18997.0,deforestation,2008
5476,hides and skins,,12632.0,deforestation,2009
5477,hides and skins,,14854.0,deforestation,2010
5478,hides and skins,,3074.0,deforestation,2011
5479,hides and skins,,7105.0,deforestation,2012
5480,hides and skins,,15045.0,deforestation,2013
5481,hides and skins,,8987.0,deforestation,2014
5482,hides and skins,,8154.0,deforestation,2015
5483,hides and skins,,4768.0,deforestation,2016
5484,hides and skins,,4394.0,deforestation,2017
5485,hides and skins,,5187.0,deforestation,2018
5486,hides and skins,,6320.0,deforestation,2019
5530,hides nes,,0.0,deforestation,2004
5531,hides nes,,0.0,deforestation,2005
5532,hides nes,,0.0,deforestation,2006
5533,hides nes,,0.0,deforestation,2007
5534,hides nes,,0.0,deforestation,2008
5535,hides nes,,0.0,deforestation,2009
5536,hides nes,,0.0,deforestation,2010
5537,hides nes,,0.0,deforestation,2011
5538,hides nes,,4.0,deforestation,2012
5539,hides nes,,15.0,deforestation,2013
5540,hides nes,,2.0,deforestation,2014
5541,hides nes,,6.0,deforestation,2015
5542,hides nes,,2.0,deforestation,2016
5543,hides nes,,6.0,deforestation,2017
5544,hides nes,,7.0,deforestation,2018
5545,hides nes,,3.0,deforestation,2019
5589,"hides, horse, dry salted",,0.0,deforestation,2004
5590,"hides, horse, dry salted",,0.0,deforestation,2005
5591,"hides, horse, dry salted",,0.0,deforestation,2006
5592,"hides, horse, dry salted",,0.0,deforestation,2007
5593,"hides, horse, dry salted",,0.0,deforestation,2008
5594,"hides, horse, dry salted",,0.0,deforestation,2009
5595,"hides, horse, dry salted",,0.0,deforestation,2010
5596,"hides, horse, dry salted",,0.0,deforestation,2011
5597,"hides, horse, dry salted",,0.0,deforestation,2012
5598,"hides, horse, dry salted",,0.0,deforestation,2013
5599,"hides, horse, dry salted",,0.0,deforestation,2014
5600,"hides, horse, dry salted",,0.0,deforestation,2015
5601,"hides, horse, dry salted",,0.0,deforestation,2016
5602,"hides, horse, dry salted",,0.0,deforestation,2017
5603,"hides, horse, dry salted",,0.0,deforestation,2018
5604,"hides, horse, dry salted",,0.0,deforestation,2019
5648,"honey, natural",,21029.0,deforestation,2004
5649,"honey, natural",,14442.0,deforestation,2005
5650,"honey, natural",,14600.0,deforestation,2006
5651,"honey, natural",,12907.0,deforestation,2007
5652,"honey, natural",,18271.0,deforestation,2008
5653,"honey, natural",,25987.0,deforestation,2009
5654,"honey, natural",,18629.0,deforestation,2010
5655,"honey, natural",,22399.0,deforestation,2011
5656,"honey, natural",,16707.0,deforestation,2012
5657,"honey, natural",,16181.0,deforestation,2013
5658,"honey, natural",,25317.0,deforestation,2014
5659,"honey, natural",,22206.0,deforestation,2015
5660,"honey, natural",,24203.0,deforestation,2016
5661,"honey, natural",,27053.0,deforestation,2017
5662,"honey, natural",,28524.0,deforestation,2018
5663,"honey, natural",,30039.0,deforestation,2019
5707,hops,,0.0,deforestation,2004
5708,hops,,0.0,deforestation,2005
5709,hops,,9.0,deforestation,2006
5710,hops,,5.0,deforestation,2007
5711,hops,,11.0,deforestation,2008
5712,hops,,0.0,deforestation,2009
5713,hops,,0.0,deforestation,2010
5714,hops,,0.0,deforestation,2011
5715,hops,,0.0,deforestation,2012
5716,hops,,0.0,deforestation,2013
5717,hops,,1.0,deforestation,2014
5718,hops,,1.0,deforestation,2015
5719,hops,,1.0,deforestation,2016
5720,hops,,2.0,deforestation,2017
5721,hops,,1.0,deforestation,2018
5722,hops,,22.0,deforestation,2019
5766,ice cream and edible ice,,742.0,deforestation,2004
5767,ice cream and edible ice,,279.0,deforestation,2005
5768,ice cream and edible ice,,213.0,deforestation,2006
5769,ice cream and edible ice,,222.0,deforestation,2007
5770,ice cream and edible ice,,158.0,deforestation,2008
5771,ice cream and edible ice,,320.0,deforestation,2009
5772,ice cream and edible ice,,296.0,deforestation,2010
5773,ice cream and edible ice,,82.0,deforestation,2011
5774,ice cream and edible ice,,104.0,deforestation,2012
5775,ice cream and edible ice,,47.0,deforestation,2013
5776,ice cream and edible ice,,505.0,deforestation,2014
5777,ice cream and edible ice,,102.0,deforestation,2015
5778,ice cream and edible ice,,1069.0,deforestation,2016
5779,ice cream and edible ice,,114.0,deforestation,2017
5780,ice cream and edible ice,,269.0,deforestation,2018
5781,ice cream and edible ice,,617.0,deforestation,2019
5825,infant food,,11584.0,deforestation,2004
5826,infant food,,9785.0,deforestation,2005
5827,infant food,,12268.0,deforestation,2006
5828,infant food,,9330.0,deforestation,2007
5829,infant food,,8851.0,deforestation,2008
5830,infant food,,7082.0,deforestation,2009
5831,infant food,,8169.0,deforestation,2010
5832,infant food,,7734.0,deforestation,2011
5833,infant food,,7988.0,deforestation,2012
5834,infant food,,7879.0,deforestation,2013
5835,infant food,,5685.0,deforestation,2014
5836,infant food,,7748.0,deforestation,2015
5837,infant food,,8450.0,deforestation,2016
5838,infant food,,8046.0,deforestation,2017
5839,infant food,,6915.0,deforestation,2018
5840,infant food,,7239.0,deforestation,2019
5884,"juice, fruit nes",,26389.0,deforestation,2004
5885,"juice, fruit nes",,26318.0,deforestation,2005
5886,"juice, fruit nes",,36096.0,deforestation,2006
5887,"juice, fruit nes",,39830.0,deforestation,2007
5888,"juice, fruit nes",,38239.0,deforestation,2008
5889,"juice, fruit nes",,33488.0,deforestation,2009
5890,"juice, fruit nes",,35839.0,deforestation,2010
5891,"juice, fruit nes",,41586.0,deforestation,2011
5892,"juice, fruit nes",,48717.0,deforestation,2012
5893,"juice, fruit nes",,52122.0,deforestation,2013
5894,"juice, fruit nes",,59376.0,deforestation,2014
5895,"juice, fruit nes",,62638.0,deforestation,2015
5896,"juice, fruit nes",,76559.0,deforestation,2016
5897,"juice, fruit nes",,70943.0,deforestation,2017
5898,"juice, fruit nes",,70436.0,deforestation,2018
5899,"juice, fruit nes",,69486.0,deforestation,2019
5943,"juice, pineapple",,5660.0,deforestation,2004
5944,"juice, pineapple",,2517.0,deforestation,2005
5945,"juice, pineapple",,451.0,deforestation,2006
5946,"juice, pineapple",,2395.0,deforestation,2007
5947,"juice, pineapple",,2106.0,deforestation,2008
5948,"juice, pineapple",,1267.0,deforestation,2009
5949,"juice, pineapple",,46.0,deforestation,2010
5950,"juice, pineapple",,22.0,deforestation,2011
5951,"juice, pineapple",,23.0,deforestation,2012
5952,"juice, pineapple",,12.0,deforestation,2013
5953,"juice, pineapple",,11.0,deforestation,2014
5954,"juice, pineapple",,34.0,deforestation,2015
5955,"juice, pineapple",,56.0,deforestation,2016
5956,"juice, pineapple",,4.0,deforestation,2017
5957,"juice, pineapple",,7.0,deforestation,2018
5958,"juice, pineapple",,32.0,deforestation,2019
6002,"juice, pineapple, concentrated",,9318.0,deforestation,2004
6003,"juice, pineapple, concentrated",,7069.0,deforestation,2005
6004,"juice, pineapple, concentrated",,6188.0,deforestation,2006
6005,"juice, pineapple, concentrated",,5565.0,deforestation,2007
6006,"juice, pineapple, concentrated",,4432.0,deforestation,2008
6007,"juice, pineapple, concentrated",,5353.0,deforestation,2009
6008,"juice, pineapple, concentrated",,3394.0,deforestation,2010
6009,"juice, pineapple, concentrated",,5181.0,deforestation,2011
6010,"juice, pineapple, concentrated",,2230.0,deforestation,2012
6011,"juice, pineapple, concentrated",,1650.0,deforestation,2013
6012,"juice, pineapple, concentrated",,2155.0,deforestation,2014
6013,"juice, pineapple, concentrated",,7455.0,deforestation,2015
6014,"juice, pineapple, concentrated",,9994.0,deforestation,2016
6015,"juice, pineapple, concentrated",,5243.0,deforestation,2017
6016,"juice, pineapple, concentrated",,3348.0,deforestation,2018
6017,"juice, pineapple, concentrated",,4796.0,deforestation,2019
6061,"juice, tomato",,0.0,deforestation,2004
6062,"juice, tomato",,0.0,deforestation,2005
6063,"juice, tomato",,11.0,deforestation,2006
6064,"juice, tomato",,0.0,deforestation,2007
6065,"juice, tomato",,0.0,deforestation,2008
6066,"juice, tomato",,0.0,deforestation,2009
6067,"juice, tomato",,0.0,deforestation,2010
6068,"juice, tomato",,0.0,deforestation,2011
6069,"juice, tomato",,0.0,deforestation,2012
6070,"juice, tomato",,0.0,deforestation,2013
6071,"juice, tomato",,0.0,deforestation,2014
6072,"juice, tomato",,0.0,deforestation,2015
6073,"juice, tomato",,0.0,deforestation,2016
6074,"juice, tomato",,0.0,deforestation,2017
6075,"juice, tomato",,4.0,deforestation,2018
6076,"juice, tomato",,16.0,deforestation,2019
6120,jute,,1.0,deforestation,2004
6121,jute,,0.0,deforestation,2005
6122,jute,,0.0,deforestation,2006
6123,jute,,3.0,deforestation,2007
6124,jute,,0.0,deforestation,2008
6125,jute,,4.0,deforestation,2009
6126,jute,,0.0,deforestation,2010
6127,jute,,0.0,deforestation,2011
6128,jute,,10.0,deforestation,2012
6129,jute,,0.0,deforestation,2013
6130,jute,,3.0,deforestation,2014
6131,jute,,0.0,deforestation,2015
6132,jute,,0.0,deforestation,2016
6133,jute,,2.0,deforestation,2017
6134,jute,,0.0,deforestation,2018
6135,jute,,0.0,deforestation,2019
6179,kiwi fruit,,41.0,deforestation,2004
6180,kiwi fruit,,10.0,deforestation,2005
6181,kiwi fruit,,3.0,deforestation,2006
6182,kiwi fruit,,4.0,deforestation,2007
6183,kiwi fruit,,22.0,deforestation,2008
6184,kiwi fruit,,2.0,deforestation,2009
6185,kiwi fruit,,0.0,deforestation,2010
6186,kiwi fruit,,0.0,deforestation,2011
6187,kiwi fruit,,0.0,deforestation,2012
6188,kiwi fruit,,0.0,deforestation,2013
6189,kiwi fruit,,0.0,deforestation,2014
6190,kiwi fruit,,0.0,deforestation,2015
6191,kiwi fruit,,0.0,deforestation,2016
6192,kiwi fruit,,0.0,deforestation,2017
6193,kiwi fruit,,7.0,deforestation,2018
6194,kiwi fruit,,35.0,deforestation,2019
6238,kola nuts,,0.0,deforestation,2004
6239,kola nuts,,0.0,deforestation,2005
6240,kola nuts,,0.0,deforestation,2006
6241,kola nuts,,0.0,deforestation,2007
6242,kola nuts,,0.0,deforestation,2008
6243,kola nuts,,0.0,deforestation,2009
6244,kola nuts,,0.0,deforestation,2010
6245,kola nuts,,0.0,deforestation,2011
6246,kola nuts,,10.0,deforestation,2012
6247,kola nuts,,0.0,deforestation,2013
6248,kola nuts,,0.0,deforestation,2014
6249,kola nuts,,0.0,deforestation,2015
6250,kola nuts,,0.0,deforestation,2016
6251,kola nuts,,0.0,deforestation,2017
6252,kola nuts,,0.0,deforestation,2018
6253,kola nuts,,2.0,deforestation,2019
6297,lactose,,53.0,deforestation,2004
6298,lactose,,76.0,deforestation,2005
6299,lactose,,3.0,deforestation,2006
6300,lactose,,17.0,deforestation,2007
6301,lactose,,6.0,deforestation,2008
6302,lactose,,8.0,deforestation,2009
6303,lactose,,1.0,deforestation,2010
6304,lactose,,4.0,deforestation,2011
6305,lactose,,5.0,deforestation,2012
6306,lactose,,13.0,deforestation,2013
6307,lactose,,8.0,deforestation,2014
6308,lactose,,5.0,deforestation,2015
6309,lactose,,184.0,deforestation,2016
6310,lactose,,2.0,deforestation,2017
6311,lactose,,7.0,deforestation,2018
6312,lactose,,21.0,deforestation,2019
6356,lard,,2337.0,deforestation,2004
6357,lard,,2482.0,deforestation,2005
6358,lard,,3215.0,deforestation,2006
6359,lard,,3532.0,deforestation,2007
6360,lard,,2287.0,deforestation,2008
6361,lard,,2929.0,deforestation,2009
6362,lard,,2341.0,deforestation,2010
6363,lard,,4090.0,deforestation,2011
6364,lard,,4372.0,deforestation,2012
6365,lard,,3555.0,deforestation,2013
6366,lard,,3424.0,deforestation,2014
6367,lard,,3592.0,deforestation,2015
6368,lard,,3306.0,deforestation,2016
6369,lard,,2686.0,deforestation,2017
6370,lard,,3275.0,deforestation,2018
